age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,income
1,Private,11th,7,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,2,0,2,United-States,<=50K
1,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
3,Private,Doctorate,16,Widowed,Tech-support,Unmarried,White,Male,0,4,2,United-States,>50K
4,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,Dominican-Republic,<=50K
1,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,Some-college,10,Widowed,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
3,Federal-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
3,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,3,United-States,<=50K
1,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,,>50K
4,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,2,United-States,<=50K
0,State-gov,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,0,United-States,<=50K
2,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,Assoc-voc,11,Separated,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,3,India,<=50K
2,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,2,0,2,United-States,>50K
3,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,4,United-States,<=50K
1,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
2,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,Canada,<=50K
0,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
4,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,>50K
2,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Local-gov,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
1,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2,2,United-States,<=50K
2,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,3,United-States,>50K
1,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,State-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,<=50K
0,,Some-college,10,Never-married,,Other-relative,White,Female,0,0,3,United-States,<=50K
1,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
4,,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
3,Local-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,0,United-States,<=50K
2,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,4,United-States,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
2,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,Germany,<=50K
1,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
2,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,2,United-States,<=50K
3,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,Trinadad&Tobago,<=50K
2,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,2,United-States,<=50K
1,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
1,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
4,State-gov,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Federal-gov,Masters,14,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,2,Trinadad&Tobago,<=50K
2,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
0,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
4,Local-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
3,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
2,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
2,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,>50K
2,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
2,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
3,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States,>50K
3,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
1,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
2,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
3,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
3,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,4,United-States,>50K
1,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,0,2,United-States,<=50K
3,Private,12th,8,Widowed,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,2,Guatemala,<=50K
2,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,3,2,United-States,<=50K
0,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Local-gov,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
3,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,2,United-States,>50K
3,Private,10th,6,Divorced,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
0,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,2,United-States,>50K
1,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
1,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,Japan,<=50K
2,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
4,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,2,United-States,>50K
1,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4,0,3,United-States,>50K
1,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,4,United-States,<=50K
2,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
2,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,India,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
1,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,<=50K
1,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
1,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
2,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Local-gov,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,2,Vietnam,<=50K
4,Private,Assoc-voc,11,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,2,Outlying-US(Guam-USVI-etc),<=50K
4,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
2,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
0,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,2,United-States,<=50K
0,,Some-college,10,Never-married,,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Female,2,0,2,United-States,>50K
0,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,3,United-States,<=50K
0,Private,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
2,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
3,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,0,United-States,<=50K
1,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2,3,United-States,<=50K
1,Self-emp-inc,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,3,United-States,>50K
1,Private,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
4,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,2,0,United-States,<=50K
1,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,4,0,0,United-States,>50K
3,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,Peru,>50K
4,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,>50K
1,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,2,United-States,>50K
2,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,3,United-States,<=50K
1,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,3,2,United-States,<=50K
1,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
1,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,1,0,3,Philippines,<=50K
4,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,>50K
0,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,1,United-States,<=50K
4,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,1,Canada,<=50K
4,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,3,United-States,>50K
3,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,0,1,2,United-States,<=50K
2,Federal-gov,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,2,0,3,United-States,>50K
3,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
0,Private,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,11th,7,Separated,Craft-repair,Not-in-family,White,Male,0,0,2,Mexico,<=50K
0,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Canada,>50K
4,,Assoc-voc,11,Married-civ-spouse,,Husband,White,Male,1,0,0,United-States,<=50K
4,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,2,United-States,>50K
2,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,2,2,United-States,<=50K
2,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,3,3,United-States,>50K
0,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
4,Self-emp-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,0,United-States,<=50K
1,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,3,United-States,>50K
3,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,,>50K
3,Private,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
